Command,Chromosome,Sample_Size,Time_Taken,Memory_Used_MB,Input_file_size
decompress,21,100,0:03.52,28888,14150226
random_access,21,100,0:00.02,23348,14150226
random_access,21,100,0:00.01,19124,14150226
random_access,21,100,0:00.02,21588,14150226
compress,21,100,0:15.19,63608,185958994
decompress,21,100,0:03.57,28924,14150226
random_access,21,100,0:00.02,23404,14150226
random_access,21,100,0:00.01,19160,14150226
random_access,21,100,0:00.02,21384,14150226
compress,21,100,0:23.43,61136,185958994
decompress,21,100,0:03.32,28840,14150226
random_access,21,100,0:00.01,23276,14150226
random_access,21,100,0:00.01,19224,14150226
random_access,21,100,0:00.01,21412,14150226
compress,21,50,0:13.38,44328,96786569
decompress,21,50,0:02.13,22332,11707351
random_access,21,50,0:00.01,14400,11707351
random_access,21,50,0:00.01,14856,11707351
random_access,21,50,0:00.01,14564,11707351
compress,21,50,0:12.94,43732,96786569
decompress,21,50,0:02.14,22336,11707351
random_access,21,50,0:00.01,14428,11707351
random_access,21,50,0:00.01,14596,11707351
random_access,21,50,0:00.01,14592,11707351
compress,21,50,0:12.79,44096,96786569
decompress,21,50,0:02.05,22396,11707351
random_access,21,50,0:00.01,14552,11707351
random_access,21,50,0:00.01,14856,11707351
random_access,21,50,0:00.01,14516,11707351
compress,21,25,0:13.87,34264,56022231
decompress,21,25,0:01.42,19132,9715836
random_access,21,25,0:00.01,15112,9715836
random_access,21,25,0:00.01,16588,9715836
random_access,21,25,0:00.01,16796,9715836
compress,21,25,0:12.38,32828,56022231
decompress,21,25,0:01.39,19076,9715836
random_access,21,25,0:00.01,15260,9715836
random_access,21,25,0:00.01,16488,9715836
random_access,21,25,0:00.01,16764,9715836
compress,21,25,0:21.14,31512,56022231
decompress,21,25,0:01.40,19116,9715836
random_access,21,25,0:00.01,15136,9715836
random_access,21,25,0:00.01,16576,9715836
random_access,21,25,0:00.01,16744,9715836
compress,21,15,0:11.45,29224,39173993
decompress,21,15,0:01.10,18060,8292942
random_access,21,15,0:00.01,15464,8292942
random_access,21,15,0:00.01,15100,8292942
random_access,21,15,0:00.01,13892,8292942
compress,21,15,0:11.61,30072,39173993
decompress,21,15,0:01.11,17972,8292942
random_access,21,15,0:00.01,15480,8292942
random_access,21,15,0:00.01,15112,8292942
random_access,21,15,0:00.01,14056,8292942
compress,21,15,0:11.43,28460,39173993
decompress,21,15,0:01.03,18012,8292942
random_access,21,15,0:00.01,15368,8292942
random_access,21,15,0:00.01,14972,8292942
random_access,21,15,0:00.01,13964,8292942
compress,21,10,0:12.58,25764,31933881
decompress,21,10,0:00.98,17080,7530509
random_access,21,10,0:00.01,15688,7530509
random_access,21,10,0:00.01,14444,7530509
random_access,21,10,0:00.01,14308,7530509
compress,21,10,0:12.82,28352,31933881
decompress,21,10,0:00.94,17192,7530509
random_access,21,10,0:00.01,15668,7530509
random_access,21,10,0:00.01,14304,7530509
random_access,21,10,0:00.01,14328,7530509
compress,21,10,3:39.04,28232,31933881
decompress,21,10,0:00.89,17056,7530509
random_access,21,10,0:00.01,15824,7530509
random_access,21,10,0:00.01,14208,7530509
random_access,21,10,0:00.01,14332,7530509
compress,21,5,0:11.75,24356,21860488
decompress,21,5,0:00.72,16548,5951988
random_access,21,5,0:00.01,15432,5951988
random_access,21,5,0:00.01,14112,5951988
random_access,21,5,0:00.01,15332,5951988
compress,21,5,0:11.28,25884,21860488
decompress,21,5,0:00.78,16476,5951988
random_access,21,5,0:00.01,15568,5951988
random_access,21,5,0:00.01,14224,5951988
random_access,21,5,0:00.01,15476,5951988
compress,21,5,0:12.15,23316,21860488
decompress,21,5,0:00.72,16484,5951988
random_access,21,5,0:00.01,15508,5951988
random_access,21,5,0:00.01,14084,5951988
random_access,21,5,0:00.02,15364,5951988
compress,21,2,0:15.57,24284,16395369
decompress,21,2,0:00.56,15928,4879487
random_access,21,2,0:00.01,14256,4879487
random_access,21,2,0:00.01,14860,4879487
random_access,21,2,0:00.01,14540,4879487
compress,21,2,0:11.79,24272,16395369
decompress,21,2,0:00.61,15816,4879487
random_access,21,2,0:00.01,14168,4879487
random_access,21,2,0:00.01,14836,4879487
random_access,21,2,0:00.01,14392,4879487
compress,21,2,0:11.42,23632,16395369
decompress,21,2,0:00.63,15908,4879487
random_access,21,2,0:00.01,14180,4879487
random_access,21,2,0:00.01,14832,4879487
random_access,21,2,0:00.01,14488,4879487
compress,21,1,0:10.80,23192,10237527
decompress,21,1,0:00.46,15532,3263344
random_access,21,1,0:00.01,14804,3263344
random_access,21,1,0:00.01,14440,3263344
random_access,21,1,0:00.01,14428,3263344
compress,21,1,0:10.63,21204,10237527
decompress,21,1,0:00.45,15544,3263344
random_access,21,1,0:00.01,14604,3263344
random_access,21,1,0:00.01,14592,3263344
random_access,21,1,0:00.01,14580,3263344
compress,21,1,0:26.29,23088,10237527
decompress,21,1,0:00.42,15480,3263344
random_access,21,1,0:00.01,14800,3263344
random_access,21,1,0:00.01,14472,3263344
random_access,21,1,0:00.01,14608,3263344
